,type,len,word,POS,stemmed,priorpolarity,score
6823,weaksubj,1,sneakily,adverb,n,negative,-1
6824,weaksubj,1,sneaky,adj,n,negative,-1
6825,strongsubj,1,sneer,noun,n,negative,-2
6826,strongsubj,1,sneer,verb,y,negative,-2
6827,strongsubj,1,sneering,anypos,n,negative,-2
6828,strongsubj,1,sneeringly,anypos,n,negative,-2
6829,strongsubj,1,snub,verb,y,negative,-2
6830,weaksubj,1,so,anypos,y,neutral,0
6831,strongsubj,1,so-cal,adj,n,negative,-2
6832,strongsubj,1,so-called,anypos,n,negative,-2
6833,strongsubj,1,sob,verb,y,negative,-2
6834,strongsubj,1,sober,adj,n,negative,-2
6835,weaksubj,1,sober,verb,y,negative,-1
6836,strongsubj,1,sobering,adj,n,negative,-2
6837,strongsubj,1,sociable,adj,n,positive,2
6838,weaksubj,1,soft-spoken,adj,n,positive,1
6839,strongsubj,1,soften,adj,n,positive,2
6840,strongsubj,1,soften,noun,n,positive,2
6841,strongsubj,1,soften,verb,y,positive,2
6842,strongsubj,1,solace,verb,y,positive,2
6843,weaksubj,1,solemn,adj,n,negative,-1
6844,weaksubj,1,solemn,noun,n,negative,-1
6845,strongsubj,1,solicitous,anypos,n,positive,2
6846,strongsubj,1,solicitously,anypos,n,positive,2
6847,strongsubj,1,solicitude,noun,n,positive,2
6848,weaksubj,1,solid,adj,n,positive,1
6849,weaksubj,1,solid,noun,n,positive,1
6850,strongsubj,1,solidarity,adj,n,positive,2
6851,strongsubj,1,solidarity,noun,n,positive,2
6852,strongsubj,1,soliloquize,verb,y,neutral,0
6853,strongsubj,1,somber,adj,n,negative,-2
6854,strongsubj,1,soothe,verb,y,positive,2
6855,strongsubj,1,soothingly,anypos,n,positive,2
6856,strongsubj,1,sophisticated,adj,n,positive,2
6857,strongsubj,1,sore,adj,n,negative,-2
6858,strongsubj,1,sore,noun,n,negative,-2
6859,strongsubj,1,sorely,anypos,n,negative,-2
6860,weaksubj,1,soreness,noun,n,negative,-1
6861,strongsubj,1,sorrow,noun,n,negative,-2
6862,weaksubj,1,sorrow,verb,y,negative,-1
6863,strongsubj,1,sorrowful,anypos,n,negative,-2
6864,strongsubj,1,sorrowfully,anypos,n,negative,-2
6865,strongsubj,1,sorry,adj,n,negative,-2
6866,weaksubj,1,sound,adj,n,positive,1
6867,weaksubj,1,sounding,anypos,n,negative,-1
6868,weaksubj,1,soundness,noun,n,positive,1
6869,weaksubj,1,sour,adj,n,negative,-1
6870,weaksubj,1,sourly,adj,n,negative,-1
6871,weaksubj,1,sovereignty,adj,n,neutral,0
6872,weaksubj,1,sovereignty,noun,n,neutral,0
6873,weaksubj,1,spacious,adj,n,positive,1
6874,strongsubj,1,spade,adj,n,negative,-2
6875,strongsubj,1,spade,noun,n,negative,-2
6876,strongsubj,1,spank,verb,y,negative,-2
6877,weaksubj,1,spare,verb,y,positive,1
6878,weaksubj,1,sparing,adj,n,positive,1
6879,weaksubj,1,sparingly,adverb,n,positive,1
6880,strongsubj,1,sparkle,anypos,y,positive,2
6881,weaksubj,1,sparkling,adj,n,positive,1
6882,weaksubj,1,specific,adj,n,neutral,0
6883,weaksubj,1,specifically,anypos,n,neutral,0
6884,weaksubj,1,special,adj,n,positive,1
6885,strongsubj,1,spectacular,adj,n,positive,2
6886,strongsubj,1,spectacularly,anypos,n,positive,2
6887,weaksubj,1,speculate,verb,y,neutral,0
6888,weaksubj,1,speculation,adj,n,neutral,0
6889,weaksubj,1,speculation,noun,n,neutral,0
6890,weaksubj,1,speedy,adj,n,positive,1
6891,strongsubj,1,spellbind,verb,y,positive,2
6892,strongsubj,1,spellbinding,anypos,n,positive,2
6893,strongsubj,1,spellbindingly,anypos,n,positive,2
6894,strongsubj,1,spellbound,verb,y,positive,2
6895,strongsubj,1,spilling,adj,n,negative,-2
6896,strongsubj,1,spilling,noun,n,negative,-2
6897,weaksubj,1,spinster,noun,n,negative,-1
6898,weaksubj,1,spirit,adj,n,positive,1
6899,weaksubj,1,spirit,noun,n,positive,1
6900,weaksubj,1,spirited,adj,n,positive,1
6901,strongsubj,1,spiritless,adj,n,negative,-2
6902,strongsubj,1,spiritual,adj,n,positive,2
6903,strongsubj,1,spiritual,noun,n,positive,2
6904,strongsubj,1,spite,noun,n,negative,-2
6905,strongsubj,1,spiteful,adj,n,negative,-2
6906,strongsubj,1,spitefully,anypos,n,negative,-2
6907,strongsubj,1,spitefulness,noun,n,negative,-2
6908,strongsubj,1,splayed-finger,adj,n,neutral,0
6909,strongsubj,1,splayed-finger,noun,n,neutral,0
6910,strongsubj,1,splendid,adj,n,positive,2
6911,strongsubj,1,splendidly,anypos,n,positive,2
6912,strongsubj,1,splendor,noun,n,positive,2
6913,weaksubj,1,split,noun,n,negative,-1
6914,weaksubj,1,split,verb,y,negative,-1
6915,weaksubj,1,splitting,adj,n,negative,-1
6916,strongsubj,1,spoil,verb,y,negative,-2
6917,strongsubj,1,spook,verb,y,negative,-2
6918,strongsubj,1,spookier,adj,n,negative,-2
6919,strongsubj,1,spookiest,adj,n,negative,-2
6920,strongsubj,1,spookily,anypos,n,negative,-2
6921,strongsubj,1,spooky,adj,n,negative,-2
6922,strongsubj,1,spooky,anypos,n,negative,-2
6923,strongsubj,1,spoon-fed,anypos,n,negative,-2
6924,strongsubj,1,spoon-feed,verb,y,negative,-2
6925,strongsubj,1,spoonfed,anypos,n,negative,-2
6926,weaksubj,1,sporadic,adj,n,negative,-1
6927,weaksubj,1,spot,adj,n,negative,-1
6928,strongsubj,1,spotless,adj,n,positive,2
6929,weaksubj,1,spotty,adj,n,negative,-1
6930,strongsubj,1,sprightly,adj,n,positive,2
6931,strongsubj,1,spur,verb,y,positive,2
6932,strongsubj,1,spurious,adj,n,negative,-2
6933,strongsubj,1,spurn,verb,y,negative,-2
6934,strongsubj,1,sputter,verb,y,negative,-2
6935,strongsubj,1,squabble,verb,y,negative,-2
6936,strongsubj,1,squabbling,anypos,n,negative,-2
6937,strongsubj,1,squander,verb,y,negative,-2
6938,strongsubj,1,squarely,adj,n,positive,2
6939,strongsubj,1,squash,verb,y,negative,-2
6940,strongsubj,1,squirm,verb,y,negative,-2
6941,weaksubj,1,stab,verb,y,negative,-1
6942,weaksubj,1,stability,adj,n,positive,1
6943,weaksubj,1,stability,noun,n,positive,1
6944,weaksubj,1,stabilize,verb,y,positive,1
6945,weaksubj,1,stable,adj,n,positive,1
6946,weaksubj,1,stable,noun,n,positive,1
6947,weaksubj,1,stagger,verb,y,negative,-1
6948,strongsubj,1,staggering,adj,n,negative,-2
6949,strongsubj,1,staggeringly,anypos,n,negative,-2
6950,weaksubj,1,stagnant,adj,n,negative,-1
6951,strongsubj,1,stagnate,verb,y,negative,-2
6952,strongsubj,1,stagnation,noun,n,negative,-2
6953,strongsubj,1,staid,adj,n,negative,-2
6954,weaksubj,1,stain,verb,y,negative,-1
6955,weaksubj,1,stainless,adj,n,positive,1
6956,weaksubj,1,stake,adj,n,negative,-1
6957,weaksubj,1,stake,noun,n,negative,-1
6958,strongsubj,1,stale,adj,n,negative,-2
6959,strongsubj,1,stalemate,noun,n,negative,-2
6960,strongsubj,1,stammer,verb,y,negative,-2
6961,weaksubj,1,stampede,adj,n,negative,-1
6962,weaksubj,1,stampede,noun,n,negative,-1
6963,weaksubj,1,stance,adj,n,neutral,0
6964,weaksubj,1,stance,noun,n,neutral,0
6965,weaksubj,1,stances,adj,n,neutral,0
6966,weaksubj,1,stances,noun,n,neutral,0
6967,weaksubj,1,stand,verb,y,positive,1
6968,weaksubj,1,stands,adj,n,neutral,0
6969,weaksubj,1,stands,noun,n,neutral,0
6970,strongsubj,1,standstill,noun,n,negative,-2
6971,strongsubj,1,star,adj,n,positive,2
6972,strongsubj,1,star,noun,n,positive,2
6973,strongsubj,1,stark,adj,n,negative,-2
6974,strongsubj,1,starkly,anypos,n,negative,-2
6975,strongsubj,1,stars,adj,n,positive,2
6976,strongsubj,1,stars,noun,n,positive,2
6977,strongsubj,1,startle,verb,y,negative,-2
6978,strongsubj,1,startling,anypos,n,negative,-2
6979,strongsubj,1,startlingly,anypos,n,negative,-2
6980,weaksubj,1,starvation,noun,n,negative,-1
6981,weaksubj,1,starve,verb,y,negative,-1
6982,strongsubj,1,stately,adj,n,positive,2
6983,weaksubj,1,statements,adj,n,neutral,0
6984,weaksubj,1,statements,noun,n,neutral,0
6985,weaksubj,1,static,adj,n,negative,-1
6986,strongsubj,1,statuesque,adj,n,positive,2
6987,strongsubj,1,staunch,adj,n,positive,2
6988,strongsubj,1,staunchly,anypos,n,positive,2
6989,strongsubj,1,staunchness,noun,n,positive,2
6990,strongsubj,1,steadfast,adj,n,positive,2
6991,strongsubj,1,steadfastly,adverb,n,positive,2
6992,strongsubj,1,steadfastness,noun,n,positive,2
6993,weaksubj,1,steadiness,noun,n,positive,1
6994,weaksubj,1,steady,adj,n,positive,1
6995,weaksubj,1,steal,verb,y,negative,-1
6996,weaksubj,1,stealing,noun,n,negative,-1
6997,weaksubj,1,steep,adj,n,negative,-1
6998,weaksubj,1,steeply,adverb,n,negative,-1
6999,strongsubj,1,stellar,adj,n,positive,2
7000,strongsubj,1,stellarly,anypos,n,positive,2
7001,strongsubj,1,stench,anypos,n,negative,-2
7002,strongsubj,1,stereotype,noun,n,negative,-2
7003,strongsubj,1,stereotypical,anypos,n,negative,-2
7004,strongsubj,1,stereotypically,anypos,n,negative,-2
7005,strongsubj,1,stern,adj,n,negative,-2
7006,strongsubj,1,stern,noun,n,negative,-2
7007,strongsubj,1,stew,verb,y,negative,-2
7008,weaksubj,1,sticky,adj,n,negative,-1
7009,weaksubj,1,stiff,adj,n,negative,-1
7010,strongsubj,1,stifle,verb,y,negative,-2
7011,strongsubj,1,stifling,anypos,n,negative,-2
7012,strongsubj,1,stiflingly,anypos,n,negative,-2
7013,strongsubj,1,stigma,noun,n,negative,-2
7014,strongsubj,1,stigma,verb,y,negative,-2
7015,strongsubj,1,stigmatize,verb,y,negative,-2
7016,weaksubj,1,still,anypos,y,neutral,0
7017,weaksubj,1,stimulate,verb,y,positive,1
7018,strongsubj,1,stimulating,anypos,n,positive,2
7019,weaksubj,1,stimulative,adj,n,positive,1
7020,strongsubj,1,sting,adj,n,negative,-2
7021,weaksubj,1,sting,noun,n,negative,-1
7022,weaksubj,1,sting,verb,y,negative,-1
7023,strongsubj,1,stinging,adj,n,negative,-2
7024,strongsubj,1,stingingly,adj,n,negative,-2
7025,strongsubj,1,stink,noun,n,negative,-2
7026,strongsubj,1,stink,verb,y,negative,-2
7027,strongsubj,1,stinking,anypos,n,negative,-2
7028,strongsubj,1,stir,adj,n,neutral,0
7029,strongsubj,1,stir,noun,n,neutral,0
7030,weaksubj,1,stir,verb,y,neutral,0
7031,strongsubj,1,stirring,adj,n,positive,2
7032,strongsubj,1,stirringly,anypos,n,positive,2
7033,strongsubj,1,stodgy,adj,n,negative,-2
7034,weaksubj,1,stole,verb,n,negative,-1
7035,weaksubj,1,stolen,adj,n,negative,-1
7036,weaksubj,1,stolen,verb,n,negative,-1
7037,weaksubj,1,stood,verb,y,positive,1
7038,strongsubj,1,stooge,anypos,n,negative,-2
7039,strongsubj,1,stooges,adj,n,negative,-2
7040,strongsubj,1,stooges,noun,n,negative,-2
7041,weaksubj,1,storm,verb,y,negative,-1
7042,weaksubj,1,stormy,adj,n,negative,-1
7043,weaksubj,1,straggle,verb,y,negative,-1
7044,weaksubj,1,straggler,noun,n,negative,-1
7045,weaksubj,1,straight,adj,n,positive,1
7046,strongsubj,1,straightforward,adj,n,positive,2
7047,weaksubj,1,strain,noun,n,negative,-1
7048,weaksubj,1,strain,verb,y,negative,-1
7049,weaksubj,1,strained,adj,n,negative,-1
7050,strongsubj,1,strange,adj,n,negative,-2
7051,strongsubj,1,strange,anypos,y,negative,-2
7052,strongsubj,1,strangely,anypos,y,negative,-2
7053,strongsubj,1,stranger,anypos,y,negative,-2
7054,strongsubj,1,strangest,anypos,y,negative,-2
7055,weaksubj,1,strangle,verb,y,negative,-1
7056,weaksubj,1,streamlined,adj,n,positive,1
7057,weaksubj,1,strength,adj,n,neutral,0
7058,weaksubj,1,strength,noun,n,neutral,0
7059,weaksubj,1,strenuous,adj,n,negative,-1
7060,strongsubj,1,stress,noun,n,negative,-2
7061,strongsubj,1,stress,verb,y,negative,-2
7062,strongsubj,1,stressful,adj,n,negative,-2
7063,strongsubj,1,stressfully,adverb,n,negative,-2
7064,strongsubj,1,stricken,adj,n,negative,-2
7065,strongsubj,1,strict,adj,n,negative,-2
7066,strongsubj,1,strictly,adverb,n,negative,-2
7067,strongsubj,1,stride,adj,n,positive,2
7068,strongsubj,1,stride,noun,n,positive,2
7069,strongsubj,1,strident,adj,n,negative,-2
7070,strongsubj,1,stridently,adverb,n,negative,-2
7071,weaksubj,1,strides,adj,n,positive,1
7072,weaksubj,1,strides,noun,n,positive,1
7073,strongsubj,1,strife,noun,n,negative,-2
7074,weaksubj,1,strike,verb,y,negative,-1
7075,strongsubj,1,striking,adj,n,positive,2
7076,strongsubj,1,strikingly,anypos,n,positive,2
7077,weaksubj,1,stringent,adj,n,negative,-1
7078,weaksubj,1,stringently,adverb,n,negative,-1
7079,strongsubj,1,striving,adj,n,positive,2
7080,strongsubj,1,striving,noun,n,positive,2
7081,weaksubj,1,strong,adj,n,positive,1
7082,weaksubj,1,stronger-than-expected,adj,n,neutral,0
7083,weaksubj,1,struck,verb,y,negative,-1
7084,strongsubj,1,struggle,adj,n,negative,-2
7085,strongsubj,1,struggle,noun,n,negative,-2
7086,strongsubj,1,strut,verb,y,negative,-2
7087,strongsubj,1,stubborn,adj,n,negative,-2
7088,strongsubj,1,stubbornly,adverb,n,negative,-2
7089,strongsubj,1,stubbornness,noun,n,negative,-2
7090,strongsubj,1,studious,adj,n,positive,2
7091,strongsubj,1,studiously,adverb,n,positive,2
7092,weaksubj,1,stuffed,adj,n,neutral,0
7093,strongsubj,1,stuffy,adj,n,negative,-2
7094,weaksubj,1,stumble,anypos,y,negative,-1
7095,weaksubj,1,stump,verb,y,negative,-1
7096,weaksubj,1,stun,verb,y,negative,-1
7097,strongsubj,1,stunned,adj,n,positive,2
7098,strongsubj,1,stunning,adj,n,positive,2
7099,strongsubj,1,stunningly,anypos,n,positive,2
7100,weaksubj,1,stunt,noun,n,negative,-1
7101,weaksubj,1,stunted,adj,n,negative,-1
7102,weaksubj,1,stupefy,verb,y,neutral,0
7103,strongsubj,1,stupendous,adj,n,positive,2
7104,strongsubj,1,stupendously,anypos,n,positive,2
7105,strongsubj,1,stupid,anypos,n,negative,-2
7106,strongsubj,1,stupidity,noun,n,negative,-2
7107,strongsubj,1,stupidly,anypos,n,negative,-2
7108,strongsubj,1,stupified,adj,n,negative,-2
7109,strongsubj,1,stupify,verb,y,negative,-2
7110,strongsubj,1,stupor,noun,n,negative,-2
7111,weaksubj,1,sturdy,adj,n,positive,1
7112,strongsubj,1,sty,adj,n,negative,-2
7113,strongsubj,1,sty,noun,n,negative,-2
7114,strongsubj,1,stylish,adj,n,positive,2
7115,strongsubj,1,stylishly,adverb,n,positive,2
7116,strongsubj,1,suave,adj,n,positive,2
7117,weaksubj,1,subdued,adj,n,negative,-1
7118,weaksubj,1,subjected,anypos,n,negative,-1
7119,weaksubj,1,subjection,noun,n,negative,-1
7120,strongsubj,1,subjugate,noun,n,negative,-2
7121,strongsubj,1,subjugate,verb,y,negative,-2
7122,strongsubj,1,subjugation,noun,n,negative,-2
7123,strongsubj,1,sublime,adj,n,positive,2
7124,weaksubj,1,submissive,adj,n,negative,-1
7125,weaksubj,1,subordinate,adj,n,negative,-1
7126,weaksubj,1,subordinate,noun,n,negative,-1
7127,weaksubj,1,subscribe,verb,y,positive,1
7128,strongsubj,1,subservience,noun,n,negative,-2
7129,strongsubj,1,subservient,adj,n,negative,-2
7130,weaksubj,1,subside,verb,y,negative,-1
7131,weaksubj,1,substandard,adj,n,negative,-1
7132,weaksubj,1,substantial,adj,n,positive,1
7133,weaksubj,1,substantially,adverb,n,positive,1
7134,weaksubj,1,substantive,adj,n,positive,1
7135,weaksubj,1,subtle,adj,n,positive,1
7136,weaksubj,1,subtract,verb,y,negative,-1
7137,weaksubj,1,subversion,noun,n,negative,-1
7138,weaksubj,1,subversive,adj,n,negative,-1
7139,weaksubj,1,subversively,adverb,n,negative,-1
7140,weaksubj,1,subvert,verb,y,negative,-1
7141,weaksubj,1,succeed,verb,y,positive,1
7142,weaksubj,1,success,adj,n,positive,1
7143,weaksubj,1,success,noun,n,positive,1
7144,weaksubj,1,successful,adj,n,positive,1
7145,weaksubj,1,successfully,adverb,n,positive,1
7146,strongsubj,1,succumb,verb,y,negative,-2
7147,weaksubj,1,such,anypos,y,neutral,0
7148,strongsubj,1,sucker,noun,n,negative,-2
7149,weaksubj,1,suffer,verb,y,negative,-1
7150,strongsubj,1,sufferer,noun,n,negative,-2
7151,strongsubj,1,sufferers,adj,n,negative,-2
7152,strongsubj,1,sufferers,noun,n,negative,-2
7153,strongsubj,1,suffering,adj,n,negative,-2
7154,strongsubj,1,suffering,noun,n,negative,-2
7155,weaksubj,1,suffice,verb,y,positive,1
7156,weaksubj,1,sufficient,adj,n,positive,1
7157,weaksubj,1,sufficiently,adverb,n,positive,1
7158,strongsubj,1,suffocate,verb,y,negative,-2
7159,strongsubj,1,sugar-coat,verb,y,negative,-2
7160,strongsubj,1,sugar-coated,anypos,n,negative,-2
7161,strongsubj,1,sugarcoated,anypos,n,negative,-2
7162,weaksubj,1,suggest,anypos,y,positive,1
7163,weaksubj,1,suggestions,adj,n,positive,1
7164,weaksubj,1,suggestions,noun,n,positive,1
7165,weaksubj,1,suicidal,adj,n,negative,-1
7166,weaksubj,1,suicide,noun,n,negative,-1
7167,weaksubj,1,suit,verb,y,positive,1
7168,weaksubj,1,suitable,adj,n,positive,1
7169,strongsubj,1,sulk,verb,y,negative,-2
7170,strongsubj,1,sullen,adj,n,negative,-2
7171,strongsubj,1,sully,verb,y,negative,-2
7172,strongsubj,1,sumptuous,adj,n,positive,2
7173,strongsubj,1,sumptuously,adverb,n,positive,2
7174,strongsubj,1,sumptuousness,noun,n,positive,2
7175,strongsubj,1,sunder,verb,y,negative,-2
7176,weaksubj,1,sunny,adj,n,positive,1
7177,strongsubj,1,super,anypos,n,positive,2
7178,strongsubj,1,superb,anypos,n,positive,2
7179,strongsubj,1,superbly,anypos,n,positive,2
7180,strongsubj,1,superficial,adj,n,negative,-2
7181,strongsubj,1,superficial,noun,n,negative,-2
7182,strongsubj,1,superficiality,noun,n,negative,-2
7183,strongsubj,1,superficially,adverb,n,negative,-2
7184,strongsubj,1,superfluous,adj,n,negative,-2
7185,weaksubj,1,superior,adj,n,positive,1
7186,strongsubj,1,superiority,adj,n,negative,-2
7187,strongsubj,1,superiority,noun,n,negative,-2
7188,strongsubj,1,superlative,adj,n,positive,2
7189,strongsubj,1,superstition,noun,n,negative,-2
7190,strongsubj,1,superstitious,noun,n,negative,-2
7191,strongsubj,1,support,adj,n,positive,2
7192,strongsubj,1,support,noun,n,positive,2
7193,weaksubj,1,support,verb,y,positive,1
7194,strongsubj,1,supporter,adj,n,positive,2
7195,strongsubj,1,supporter,noun,n,positive,2
7196,strongsubj,1,supportive,adj,n,positive,2
7197,strongsubj,1,supportive,noun,n,positive,2
7198,strongsubj,1,suppose,verb,y,neutral,0
7199,weaksubj,1,supposed,anypos,y,negative,-1
7200,strongsubj,1,supposing,anypos,n,neutral,0
7201,weaksubj,1,suppress,verb,y,negative,-1
7202,weaksubj,1,suppression,adj,n,negative,-1
7203,weaksubj,1,suppression,noun,n,negative,-1
7204,strongsubj,1,supremacy,adj,n,negative,-2
7205,strongsubj,1,supremacy,noun,n,negative,-2
7206,strongsubj,1,supreme,adj,n,positive,2
7207,strongsubj,1,supremely,adverb,n,positive,2
7208,strongsubj,1,supurb,adj,n,positive,2
7209,strongsubj,1,supurbly,anypos,n,positive,2
7210,strongsubj,1,sure,anypos,n,positive,2
7211,strongsubj,1,surely,anypos,y,positive,2
7212,strongsubj,1,surge,noun,n,positive,2
7213,strongsubj,1,surging,adj,n,positive,2
7214,strongsubj,1,surmise,verb,y,positive,2
7215,strongsubj,1,surmount,verb,y,positive,2
7216,strongsubj,1,surpass,verb,y,positive,2
7217,strongsubj,1,surprise,adj,n,neutral,0
7218,strongsubj,1,surprise,noun,n,neutral,0
7219,strongsubj,1,surprise,verb,y,neutral,0
7220,strongsubj,1,surprising,anypos,y,neutral,0
7221,strongsubj,1,surprisingly,anypos,y,neutral,0
7222,weaksubj,1,surrender,adj,n,negative,-1
7223,weaksubj,1,surrender,noun,n,negative,-1
7224,weaksubj,1,survival,noun,n,positive,1
7225,weaksubj,1,survive,verb,y,positive,1
7226,weaksubj,1,survivor,noun,n,positive,1
7227,weaksubj,1,susceptible,adj,n,negative,-1
7228,weaksubj,1,suspect,adj,n,negative,-1
7229,weaksubj,1,suspect,noun,n,negative,-1
7230,weaksubj,1,suspicion,adj,n,negative,-1
7231,weaksubj,1,suspicion,noun,n,negative,-1
7232,strongsubj,1,suspicions,adj,n,negative,-2
7233,strongsubj,1,suspicions,noun,n,negative,-2
7234,strongsubj,1,suspicious,adj,n,negative,-2
7235,strongsubj,1,suspicious,anypos,n,negative,-2
7236,strongsubj,1,suspicious,anypos,y,negative,-2
7237,strongsubj,1,suspiciously,anypos,n,negative,-2
7238,weaksubj,1,sustainability,adj,n,positive,1
7239,weaksubj,1,sustainability,noun,n,positive,1
7240,weaksubj,1,sustainable,adj,n,positive,1
7241,weaksubj,1,sustainable,noun,n,positive,1
7242,weaksubj,1,sustained,adj,n,positive,1
7243,strongsubj,1,swagger,verb,y,negative,-2
7244,strongsubj,1,swamped,anypos,n,negative,-2
7245,strongsubj,1,swear,verb,n,negative,-2
7246,strongsubj,1,sweeping,adj,n,positive,2
7247,weaksubj,1,sweet,adj,n,positive,1
7248,weaksubj,1,sweeten,verb,y,positive,1
7249,weaksubj,1,sweetheart,noun,n,positive,1
7250,weaksubj,1,sweetly,adverb,n,positive,1
7251,weaksubj,1,sweetness,noun,n,positive,1
7252,weaksubj,1,swift,adj,n,positive,1
7253,weaksubj,1,swiftness,noun,n,positive,1
7254,strongsubj,1,swindle,verb,y,negative,-2
7255,weaksubj,1,swing,adj,n,neutral,0
7256,weaksubj,1,swing,noun,n,neutral,0
7257,strongsubj,1,swipe,adj,n,negative,-2
7258,strongsubj,1,swipe,noun,n,negative,-2
7259,weaksubj,1,swoon,verb,y,negative,-1
7260,strongsubj,1,swore,verb,n,negative,-2
7261,strongsubj,1,sworn,adj,n,positive,2
7262,strongsubj,1,sympathetic,adj,n,negative,-2
7263,strongsubj,1,sympathetic,noun,n,negative,-2
7264,strongsubj,1,sympathetically,anypos,n,negative,-2
7265,strongsubj,1,sympathies,adj,n,negative,-2
7266,strongsubj,1,sympathies,noun,n,negative,-2
7267,strongsubj,1,sympathize,verb,y,negative,-2
7268,strongsubj,1,sympathy,adj,n,negative,-2
7269,strongsubj,1,sympathy,noun,n,negative,-2
7270,weaksubj,1,symptom,noun,n,negative,-1
7271,weaksubj,1,syndrome,adj,n,negative,-1
7272,weaksubj,1,syndrome,noun,n,negative,-1
7273,weaksubj,1,systematic,adj,n,neutral,0
7274,strongsubj,1,taboo,adj,n,negative,-2
7275,strongsubj,1,taboo,noun,n,negative,-2
7276,strongsubj,1,tact,noun,n,positive,2
7277,strongsubj,1,taint,verb,y,negative,-2
7278,strongsubj,1,tainted,anypos,n,negative,-2
7279,weaksubj,1,tale,adj,n,neutral,0
7280,weaksubj,1,tale,noun,n,neutral,0
7281,strongsubj,1,talent,adj,n,positive,2
7282,strongsubj,1,talent,noun,n,positive,2
7283,strongsubj,1,talented,adj,n,positive,2
7284,weaksubj,1,tall,adj,n,neutral,0
7285,weaksubj,1,tamper,verb,y,negative,-1
7286,weaksubj,1,tangled,adj,n,negative,-1
7287,weaksubj,1,tantalize,verb,y,positive,1
7288,strongsubj,1,tantalizing,anypos,n,positive,2
7289,strongsubj,1,tantalizingly,anypos,n,positive,2
7290,strongsubj,1,tantamount,anypos,n,neutral,0
7291,strongsubj,1,tantrum,noun,n,negative,-2
7292,weaksubj,1,tardy,adj,n,negative,-1
7293,weaksubj,1,tarnish,verb,y,negative,-1
7294,weaksubj,1,taste,noun,n,positive,1
7295,weaksubj,1,taste,verb,y,neutral,0
